region,name,address,x,y,url,summary,atmosphere,purpose,taste,companion,menu,main_dessert,main_coffee,parking
나주,메가MGC커피 나주대방엘리움점,전남 나주시 중야1길 15,126.7792850980362,35.01703479842235,http://place.map.kakao.com/1797752831,"메가MGC커피는 저렴한 가격과 대용량 사이즈를 자랑하며, 커피 외에도 티, 논커피 라떼 등 다양한 음료와 함께 쿠키, 브라우니, 티라미수, 빵 등 다채로운 디저트 메뉴를 제공합니다. 일부 지점은 주차 공간이 협소하거나 없으며, 매장 내부는 깔끔하고 쾌적하게 구성되어 있습니다.",깔끔한; 모던한; 쾌적한; 편안한,가벼운 점심; 데이트; 디저트; 수다; 카페 투어; 커피,고소한; 달달한; 부드러운; 상큼한; 진한; 짭쪼롬한,가족; 연인; 친구·지인; 혼자,디저트; 라떼; 에이드; 주스; 커피; 티,감자빵; 브라우니; 소금빵; 와앙슈; 쿠키; 티라미수,라떼; 리얼카노; 아메리카노,정보 없음; 주차 불가; 주차 협소
나주,브리즈,전남 나주시 선창길 11,126.711810844453,35.0009335362413,http://place.map.kakao.com/304828261,"나주 영산강 뷰를 자랑하는 브리즈 카페는 꿀벌 컨셉의 '더비 THE BEE' 카페로, 허니브리즈 라떼와 벌집꿀 아이스크림이 시그니처 메뉴입니다. 이곳은 디저트 종류가 다양하며, 편안하고 몽환적인 분위기를 느낄 수 있습니다.",감성적인; 몽환적인; 아기자기한; 조용한; 편안한,데이트; 디저트; 수다; 카페 투어; 휴식,달달한; 진한,연인; 친구·지인; 혼자,라떼; 아이스크림; 에이드; 커피; 케이크; 티,벌집꿀 아이스크림,허니브리즈 라떼,정보 없음
나주,메가MGC커피 나주빛가람점,전남 나주시 상야1길 7,126.78552152653202,35.02250833216787,http://place.map.kakao.com/171307217,"메가MGC커피는 다양한 커피와 음료, 쿠키, 브라우니, 소금빵 등 여러 종류의 디저트를 합리적인 가격으로 제공하는 카페입니다. 베이커리류와 음료 메뉴가 다양하여 선택의 폭이 넓고, 가성비 좋은 대용량 사이즈를 자랑합니다.",깔끔한; 모던한; 편안한,가벼운 점심; 간식; 디저트; 카페 투어,고소한; 달달한; 부드러운; 짭쪼롬한,가족; 연인; 친구·지인,디저트; 베이커리; 음료; 커피; 케이크; 쿠키,브라우니; 소금빵; 와앙슈; 쿠키,라떼; 메가리카노; 아메리카노,정보 없음
나주,메가MGC커피 나주남평점,전남 나주시 남평읍 강변2길 27-1,126.851866774111,35.041410185318,http://place.map.kakao.com/1790179243,"메가MGC커피는 저렴한 가격과 다양한 메뉴, 대용량 사이즈를 자랑하는 카페 프랜차이즈입니다. 커피 외에도 디저트, 베이커리 등 다양한 메뉴를 판매하며, 특히 티라미수, 브라우니 머핀, 소금빵 등이 인기 메뉴입니다. 가성비 좋은 커피 메뉴와 함께 디저트 종류도 다양하게 준비되어 있어 만족스러운 방문이 가능합니다.",모던한; 편안한,가벼운 점심; 데이트; 디저트; 수다; 업무; 카페 투어,고소한; 달달한; 부드러운; 진한; 짭쪼롬,가족; 연인; 친구·지인,라떼; 마카롱; 샌드위치; 아메리카노; 케이크; 크로플,브라우니 머핀; 소금빵; 티라미수,라떼; 아메리카노; 카라멜마끼아또,정보 없음
나주,투썸플레이스 나주호수공원점,전남 나주시 중야2길 14,126.78482551904533,35.01631823610232,http://place.map.kakao.com/26793563,"호수 공원 인근에 위치한 투썸플레이스 지점들은 아름다운 뷰와 함께 다양한 디저트와 음료를 즐길 수 있는 곳입니다. 특히 케이크 종류가 다양하며, 일부 지점은 주차 공간이 협소할 수 있으니 방문 전 확인이 필요합니다.",넓은 공간; 대형 카페; 뷰 좋은,가족 외식; 데이트; 디저트; 카페 투어,다양한 음료; 달달한; 맛있는 케이크,가족; 연인; 친구·지인,디저트; 병음료; 샌드위치; 아메리카노; 케이크,레드벨벳케이크; 케이크,아메리카노; 콜드브루,정보 없음; 주차 가능; 주차 협소
나주,커피로드뷰 나주혁신점,전남 나주시 상야1길 7,126.785872911028,35.0226405537826,http://place.map.kakao.com/436130333,"나주혁신도시에 위치한 커피로드뷰는 합리적인 가격에 맛있는 커피와 디저트를 즐길 수 있는 곳입니다. 다양한 케이크와 쿠키, 빵 종류가 준비되어 있으며, 특히 블렌딩티와 대용량 커피도 인기가 많습니다. 따뜻한 우드톤 인테리어와 함께 편안한 분위기에서 방문하기 좋습니다.",따뜻한; 우드톤; 편안한,데이트; 디저트; 카페 투어; 커피,달달한; 맛있는,가족; 연인; 친구·지인,라떼; 블렌딩티; 빵; 커피; 케이크; 쿠키,소금빵; 케이크; 쿠키; 크로와상,라떼; 블렌딩티; 아메리카노; 커피,정보 없음
나주,카페정원,전남 나주시 왕곡면 덕실길 27-4,126.67655702122018,34.968730330853504,http://place.map.kakao.com/1605452133,"나주에 위치한 '카페정원'은 넓고 아름다운 정원을 갖춘 대형 카페로, 피자, 파스타, 다양한 디저트와 음료를 즐길 수 있습니다. 가족, 연인, 친구와 함께 방문하여 여유로운 시간을 보내기 좋으며, 애견 동반도 가능합니다. 넓은 주차 공간이 마련되어 있습니다.",대형; 아름다운; 여유로운; 예쁜; 정원; 힐링,나들이; 디저트; 브런치; 산책; 식사; 카페 투어,다양한; 두툼한; 바삭한; 신선한; 촉촉한,가족; 애견 동반; 어린이; 연인; 친구,디저트; 브런치; 음료; 커피; 파스타; 피자,구황작물 빵; 빙수; 스콘; 와플; 휘낭시에,생강라떼; 수제청귤티; 아메리카노,넓음
나주,공간,전남 나주시 그린로 331,126.794400054979,35.0160103363118,http://place.map.kakao.com/257509199,"나주 지역 카페들은 디저트와 음료 맛집으로 유명하며, 독특한 공간 구성과 인테리어로 방문객들에게 힐링을 선사합니다. 넓은 주차 공간과 다양한 메뉴를 갖춘 곳들이 많아 편안하게 방문하기 좋습니다.",감성적인; 고택; 모던한; 아늑한; 유럽풍; 편안한,나들이; 데이트; 디저트; 수다; 카페 투어; 휴식,고소한; 달달한; 맛있는; 신선한; 진한; 특별한,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인,롤케이크; 스콘; 커피; 케이크; 크로플; 타르트,까눌레; 롤케이크; 스콘; 앙버터 크루아상; 에그타르트,아메리카노; 아인슈페너; 핸드드립,주차 가능; 주차 넓음; 주차 불가; 주차 협소
나주,카페 소감&나주미술관,전남 나주시 산포면 예림길 19-4,126.81027148685592,35.01888183830995,http://place.map.kakao.com/1926474268,"나주 카페소감&미술관은 다양한 전시와 함께 드로잉 체험, 맛있는 디저트와 음료를 즐길 수 있는 공간입니다. 오란다, 에그타르트, 수제 바스크 케이크 등의 디저트와 피자, 빙수 메뉴도 준비되어 있습니다. 넓은 주차 공간을 갖추고 있어 방문이 편리합니다.",문화 예술; 여유로운; 이색적인; 전시 관람; 편안한,가족 나들이; 데이트; 디저트; 체험; 카페 투어,고소한; 달달한; 담백한; 신선한,가족; 반려동물 동반; 아이와; 연인; 친구·지인,빙수; 에그타르트; 오란다; 커피; 케이크; 피자,바스크 케이크; 에그타르트; 오란다,라떼; 아메리카노,주차 가능; 주차장 넓음
나주,강물위에 쓴 시,전남 나주시 남평읍 강변1길 50,126.850805657002,35.0439345409305,http://place.map.kakao.com/1005540029,"드들강 강변에 위치한 '강물 위에 쓴 시' 카페는 시원한 강변 뷰와 함께 다양한 차와 커피, 그리고 디저트를 즐길 수 있는 곳입니다. 전반적으로 조용하고 편안한 분위기이며, 친절한 서비스로 재방문 의사를 높입니다.",강변뷰; 조용한; 편안한,디저트; 차; 커피,달달한; 쓴커피,가족; 연인; 친구·지인,바닐라라떼; 아메리카노; 오미자차; 커피콩빵,배낭시에,,정보 없음
나주,카페다화랑,전남 나주시 문평면 산호평산길 100,126.60142821393643,35.03430021748525,http://place.map.kakao.com/761559619,"나주 지역의 다양한 디저트 카페들은 맛있는 커피와 디저트 메뉴를 제공하며, 일부 카페는 넓은 공간과 독특한 인테리어로 특별한 경험을 선사합니다. 가족, 친구, 연인과 함께 방문하기 좋으며, 일부 카페는 아이와 함께 방문하기에도 적합합니다.",감성적인; 넓은 공간; 독특한 인테리어; 편안한,가족 모임; 데이트; 디저트; 카페 투어,달달한; 맛있는 커피; 신선한,가족; 어린이 동반; 연인; 친구·지인,롤케이크; 마카롱; 케이크; 쿠키; 크루아상; 타르트,까눌레; 롤케이크; 스콘; 타르트; 티그레,커피,주차 가능
나주,이수에카페,전남 나주시 그린로 317-15,126.79406360159,35.0156095535788,http://place.map.kakao.com/156580184,"나주 혁신도시에 위치한 이수에 카페는 귀여운 마카롱과 크로플 등 다양한 디저트를 맛볼 수 있는 곳입니다. 조용하고 편안한 분위기에서 넓은 공간과 함께 여유로운 시간을 보내기 좋으며, 가족, 친구, 연인 등과 방문하기에 적합합니다.",감성적인; 넓은; 조용한; 편안한,가족 모임; 데이트; 디저트; 수다; 카페 투어,달달한; 신선한,가족; 연인; 친구·지인,마카롱; 아메리카노; 케이크; 크로플; 팥빙수,마카롱; 크로플,아메리카노,정보 없음
나주,카페744,전남 나주시 정렬사길 15,126.714686258952,35.0435465839119,http://place.map.kakao.com/468648082,"나주 지역의 다양한 디저트 카페들을 소개하며, 각 카페마다 특색 있는 메뉴와 분위기를 자랑합니다. 일부 카페는 넓은 공간과 포토존을 갖추고 있으며, 방문 목적에 따라 다양한 선택지를 제공합니다. 커피 맛과 디저트의 퀄리티에 대한 긍정적인 평가가 많습니다.",감성적인; 넓은; 대형; 모던한; 예쁜; 편안한,데이트; 디저트; 브런치; 수다; 카페 투어,고소한; 달달한; 담백한; 맛있는; 신선한,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인,롤케이크; 스콘; 케이크; 쿠키; 크로플; 타르트,롤케이크; 스콘; 크로플,커피,주차 가능
나주,카페 더뷰,전남 나주시 영산강변로 510,126.732046212981,35.0370854550886,http://place.map.kakao.com/559049335,"카페 더뷰는 탁 트인 영산강 뷰와 모던한 화이트톤 인테리어를 자랑하는 신상 카페입니다. 이곳은 업그레이드된 음료와 디저트를 즐길 수 있으며, 창밖으로 보이는 멋진 풍경 덕분에 여유로운 시간을 보내기 좋습니다. 특히 쌀가루로 만든 글루텐프리 디저트도 준비되어 있어 건강을 생각하는 방문객에게도 추천할 만합니다.",감성적인; 고급스러운; 모던한; 쾌적한,가족; 데이트; 디저트; 카페 투어,고소한; 달달한; 담백한,가족; 어린이 동반; 연인; 친구·지인,라떼; 에이드; 와플; 커피; 케이크; 티,갸또 케이크; 와플,아메리카노; 커피,가게 앞 가능
나주,소나무카페,전남 나주시 금성관길 44-12,126.716397539057,35.0345467724633,http://place.map.kakao.com/287454905,"나주 디저트 카페들은 다양한 종류의 디저트와 맛있는 커피를 제공하며, 넓은 공간과 독특한 인테리어로 방문객들에게 좋은 경험을 선사합니다. 특히 롤케이크, 스콘, 쿠키 등은 인기 메뉴로 손꼽히며, 일부 카페는 공간 이용료가 음료 가격에 포함되어 있습니다.",감성적인; 모던한; 아늑한; 유럽풍; 편안한,가족; 데이트; 디저트; 카페 투어; 커피,겉바속촉; 고소한; 달달한; 담백한; 신선한,가족; 어린이 동반; 연인; 친구·지인; 혼자,롤케이크; 스콘; 커피; 케이크; 쿠키; 크로플,롤케이크; 스콘; 에그타르트; 쿠키; 티그레,밀크티; 아메리카노; 카페라떼; 커피,주차 가능
나주,더벤티 나주혁신점,전남 나주시 우정로 75,126.7871767093898,35.02395615475486,http://place.map.kakao.com/904358191,"나주혁신도시에 위치한 여러 카페들은 다양한 디저트와 커피 메뉴를 제공하며, 통유리를 통해 탁 트인 전망을 즐길 수 있는 곳이 많습니다. 일부 카페는 밤 12시까지 영업하며, 친절한 서비스와 함께 가격 부담 없이 디저트와 커피를 맛볼 수 있어 방문객들의 만족도가 높습니다.",감성적인; 고급스러운; 모던한; 북적이는; 빈티지스러운; 편안한,간식; 데이트; 디저트; 수다; 카페 투어,고소한; 달달한; 진한; 촉촉한; 크리미한,가족; 연인; 친구·지인; 혼자,디저트; 샌드위치; 아이스크림; 커피; 케이크; 크루아상,소금빵; 케이크; 크루아상,스무디; 아메리카노; 크림라떼,가게 앞; 건물 주차장; 주차 가능
나주,베리타블,전남 나주시 왕건길 33-10,126.71230720769792,35.01748041150838,http://place.map.kakao.com/856715319,"나주 구도심 송월동에 위치한 카페 '베리타블'은 예쁜 분위기, 다양한 디저트와 맛있는 음료를 즐길 수 있는 곳입니다. 특히 무화과 철을 맞아 무화과 디저트가 인상적이며, 해외 같은 외관도 매력적입니다.",감성적인; 예쁜; 외쿡느낌,가벼운 점심; 디저트; 카페 투어,달달한; 담백한; 맛있는,연인; 친구·지인,디저트; 에그타르트; 커피; 케이크; 파운드; 휘낭시에,무화과파운드; 에그타르트; 초코무화과휘낭시에,코코넛커피,주차 가능
나주,카페마당,전남 나주시 남평읍 풍림죽림길 86,126.866189048754,35.0441219407748,http://place.map.kakao.com/31834155,"나주 대형카페 카페마당은 넓은 마당과 한옥 인테리어가 특징이며, 쌈돈까스, 케이크, 빙수 등 다양한 식사 메뉴와 디저트를 즐길 수 있습니다. 속쓰림 없이 고소한 아메리카노와 청포도 에이드도 인기 메뉴이며, 넓은 주차장과 아이 동반 시설을 갖추고 있어 가족 방문객에게도 좋습니다.",넓은; 넓은 마당; 아늑한; 정원; 편안한; 한옥,가족; 데이트; 디저트; 브런치; 외식; 카페 투어,고소한; 달달한; 담백한; 신선한,가족; 어린이 동반; 연인; 친구·지인,빙수; 쌈돈까스; 아메리카노; 청포도에이드; 케이크; 피자,마카롱; 빙수; 스콘; 아이스크림; 케이크,마당슈페너; 아메리카노,넓은 주차장
나주,이화림,전남 나주시 영나로 2316-9,126.725352361862,34.9833203940572,http://place.map.kakao.com/1205000806,"나주에 위치한 대형 카페 이화림은 '배꽃을 품은 숲'이라는 뜻을 지니고 있으며, 자연 속에서 편안하게 머물기 좋은 공간입니다. 다양한 종류의 베이커리와 디저트, 음료 메뉴를 갖추고 있으며, 넓은 주차 공간과 야외 정원이 마련되어 있어 아이들이나 반려동물 동반 방문에도 좋습니다.",감성적인; 고요한; 넓은; 자연친화적인; 편안한,가족; 디저트; 반려동물 동반; 카페 투어; 휴식,고소한; 꾸덕한; 달달한; 산미 없는; 쫀득한,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인,머핀; 샌드위치; 커피; 케이크; 쿠키; 크루키,말렌카 허니케이크; 에그타르트; 크루키,아메리카노; 연유라떼; 이화라떼,주차 가능; 주차 넓음
나주,커피혁신,전남 나주시 우정로 165,126.7971748661,35.0263988838506,http://place.map.kakao.com/148715920,"나주 혁신도시에는 다양한 디저트와 커피를 즐길 수 있는 카페들이 많습니다. 특히 쿠키, 까눌레, 스콘 등 디저트 맛집으로 소문난 곳들이 있으며, 일부 카페는 야경이나 호수공원 뷰를 제공합니다. 직장인 점심 후나 혼커, 데이트 장소로도 적합합니다.",감성적인; 깔끔한; 분위기 좋은; 아늑한; 이국적인; 조용한,데이트; 디저트; 수다; 업무; 카페 투어; 혼커,고소한; 달달한; 신선한; 씁쓸한; 진한; 크리미한,가족; 연인; 친구·지인; 혼자,까눌레; 라떼; 스콘; 아인슈페너; 케이크; 쿠키,까눌레; 스콘; 쿠키,드립커피; 아메리카노; 콜드브루,정보 없음; 주차 가능; 주차 협소
나주,카페하루,전남 나주시 세지면 세지로 414-1,126.74489858255,34.9186235685281,http://place.map.kakao.com/1721082932,각골공원 2층에 위치한 '카페 하루'는 일리 원두를 사용하는 아메리카노와 함께 훌륭한 디저트를 제공합니다. 사장님이 1층 카페도 함께 운영하여 디저트 맛이 뛰어납니다.,감성적인; 조용한,디저트; 카페 투어,달달한; 맛있는,연인; 친구·지인,디저트; 아메리카노,디저트,아메리카노,정보 없음
나주,메가MGC커피 나주혁신도시점,전남 나주시 상야4길 21,126.791794959589,35.0219261500387,http://place.map.kakao.com/2098450753,"나주혁신도시의 다양한 카페들은 각기 다른 매력을 자랑합니다. 베러먼데이커피는 건강한 음료와 디저트, 메가커피는 가성비 좋은 메뉴, 프랭크커핀바는 유럽 감성 인테리어와 맛있는 커피와 디저트를 제공합니다. 르몬은 커피와 디저트가 맛있고, 소로는 깔끔한 분위기를 느낄 수 있습니다.",감각적인; 깔끔한; 아기자기한; 유럽감성; 이국적인,가벼운식사; 데이트; 디저트; 카페투어; 커피,달콤한; 맛있는; 부드러운; 신선한; 진한,가족; 연인; 친구·지인; 혼자,디저트; 샌드위치; 스무디; 에이드; 커피; 티,머핀; 케이크; 쿠키; 크로플,라떼; 아메리카노; 에스프레소,갓길주차; 주차 가능; 주차 협소
나주,반달커피 나주혁신점,전남 나주시 중야2길 29,126.78464591011078,35.017124651517726,http://place.map.kakao.com/1141805355,"나주혁신도시에 위치한 GT커피는 시그니처 메뉴와 다양한 디저트를 합리적인 가격에 즐길 수 있는 신상 대형 카페입니다. 넓은 실내 공간과 친절한 서비스, 늦은 시간까지 영업하는 점이 특징이며, 건물 주차장을 2시간 무료로 이용할 수 있습니다.",감성적인; 깔끔한; 대형; 모던한,데이트; 디저트; 수다; 카페 투어,꾸덕한; 달달한; 진한,가족; 연인; 친구·지인,라떼; 버터바; 아메리카노; 케이크; 크루아상,버터바; 케이크; 크루아상,시그니처 라떼; 아메리카노,건물 주차장 2시간 무료
나주,카페가배당,광주 서구 눌재로 434,126.83034695698164,35.11618673245969,http://place.map.kakao.com/77868830,"광주 한옥 카페 가배당은 넓은 전용 주차장을 갖추고 있으며, 아이 동반 및 반려동물 동반이 가능하다. 다양한 디저트 메뉴와 음료를 제공하며, 특히 화로당고와 인생한빵이 시그니처 메뉴로 인기 있다.",고요한; 아늑한; 옛스러운; 한옥,가족; 나들이; 디저트; 카페 투어,고소한; 달달한; 담백한,가족; 반려동물 동반; 아이 동반,디저트; 밀크티; 빙수; 인생한빵; 커피; 화로당고,롤케이크; 인생한빵; 화로당고,밀크티; 아메리카노,넓음; 전용 주차장
나주,송정카페1913,광주 광산구 송정로8번길 17,126.791921231241,35.1362669106857,http://place.map.kakao.com/129183194,"1913 송정역시장 내에 위치한 몽블랑 디저트 카페는 광주샌드, 젤라또 와플 등 다양한 디저트를 맛볼 수 있는 곳입니다. 아기자기한 인테리어와 함께 기념품으로도 좋은 '광주샌드'를 구매할 수 있으며, 송정역에서 가까워 방문하기 편리합니다.",레트로한; 아기자기한; 아늑한,기념품; 디저트; 선물; 카페 투어,고소한; 달달한; 진한,가족; 연인; 친구·지인,샌드위치; 아이스크림; 와플; 젤라또; 호두과자,광주샌드; 와플; 젤라또,,갓길 주차; 시장 주차타워; 주차 불가
나주,카페모카(Cafe Mocha),광주 광산구 어등대로 449,126.772529452785,35.1508782574792,http://place.map.kakao.com/422103002,"발로나 카페 모카는 고급 발로나 초콜릿 파우더를 사용하여 진하고 고급스러운 맛을 자랑하며, 제주 말차 디저트와 함께 즐기기 좋습니다. 또한, 다양한 디저트와 음료 메뉴를 제공하여 방문객들의 만족도를 높입니다.",고급스러운; 진한,디저트; 카페 투어,고급스러운; 달달한; 진한,,까눌레; 디저트컵; 라떼; 카페 모카,제주 말차 디저트,발로나 카페 모카,정보 없음
나주,커피베이 광주공항점,광주 광산구 상무대로 420-25,126.81067622405048,35.14020416060212,http://place.map.kakao.com/1034671951,"커피베이 광주화정점은 500원 추가 시 디카페인 변경이 가능한 착한 가격의 커피와 다양한 베이커리, 쿠키 등 디저트를 제공합니다. 꿀 수박 주스와 스무벨라 등 음료 메뉴도 갖추고 있어 가볍게 즐기기 좋습니다.",감성적인; 편안한,가벼운 점심; 디저트; 카페 투어,달달한,가족; 연인; 친구·지인; 혼자,베이커리; 스무디; 주스; 커피; 쿠키,베이커리; 쿠키,커피,정보 없음
담양,까망감,전남 담양군 용면 추월산로 900-9,127.00008585922834,35.395830657177285,http://place.map.kakao.com/583154547,"담양에 위치한 까망감 카페는 토종 먹감을 활용한 특색 있는 수제 디저트와 다양한 음료를 제공하는 곳입니다. 넓은 공간과 감각적인 인테리어, 아름다운 정원 뷰를 자랑하며, 반려동물 동반도 가능하여 편안한 시간을 보낼 수 있습니다.",감성적인; 아름다운; 정원뷰; 편안한; 힐링,가족; 데이트; 디저트; 사진 촬영; 카페 투어,달달한; 담백한; 수제; 특색있는,가족; 반려동물 동반; 연인; 친구·지인,까망감빵; 브라우니; 솔낭시에; 스콘; 아메리카노; 케이크,감 모양 빵; 까망감빵; 홍시 케이크,까망슈페너; 아메리카노,주차 가능
담양,아우터베이크하우스 담양점,전남 담양군 담양읍 시산1길 53,126.975677276889,35.3236028487698,http://place.map.kakao.com/690703670,창고를 개조한 담양의 대형 카페 아우터베이크하우스는 넓은 주차 공간과 함께 귀엽고 맛있는 디저트와 다양한 음료를 즐길 수 있는 곳입니다. 조용하고 감성적인 분위기 속에서 여유로운 시간을 보내기 좋습니다.,감성적인; 넓은; 아늑한; 엔틱한; 조용한,데이트; 디저트; 수다; 카페 투어; 힐링,달달한; 맛있는; 신선한,가족; 아기랑; 어린이 동반; 연인; 친구·지인,디저트; 라떼; 스무디; 아메리카노; 컵케이크; 파운드케이크,레드벨벳 소보루; 컵케이크; 파운드케이크,아메리카노; 플랫 화이트,가게 옆 주차장; 주차 넓음
담양,담다,전남 담양군 담양읍 월광로 41,126.976594073216,35.3326902843913,http://place.map.kakao.com/1187467405,"담양에 위치한 대형 베이커리 카페 '담다'는 천연발효종과 유기농 밀가루로 만든 겉바속촉한 빵과 다양한 디저트를 판매합니다. 넓은 주차 공간과 1~3층 규모의 공간, 키오스크 주문 시스템을 갖추고 있으며, 가족 모임이나 편안한 시간을 보내기에 좋습니다.",깔끔한; 넓은; 대형; 편안한; 평화로운,가족 모임; 나들이; 데이트; 디저트; 카페 투어,겉바속촉; 달콤한; 향긋한,가족; 어린이 동반; 연인; 친구·지인,디저트; 빵; 샌드위치; 소금빵; 크로플; 파이,샌드위치; 소금빵; 앙버터 치아바타,아메리카노; 커피,주차 가능; 주차 넓음
담양,트인달,전남 담양군 창평면 창평로 594-1,127.013749215601,35.2377165706881,http://place.map.kakao.com/1209703421,"담양 창평 국밥거리의 '트인달'은 외관과 실내가 아기자기하게 잘 꾸며져 있어 사진 찍기 좋은 카페입니다. 이곳의 수제 디저트는 많이 달지 않고 담백하며, 특히 휘낭시와 버터바가 인기 메뉴입니다.",감성적인; 사진 찍기 좋은; 아기자기한,디저트; 카페 투어; 커피,담백한; 수제 디저트,가족; 연인; 친구·지인,구운 과자; 디저트; 커피,버터바; 휘낭시,아메리카노; 아포가토; 카페라떼,공용주차장
담양,담화,전남 담양군 봉산면 면앙정로 368,126.961188561644,35.2826206253114,http://place.map.kakao.com/743419657,"담양에 위치한 브런치 카페 담화는 샐러드, 리조또, 파스타 등 다양한 브런치 메뉴와 크로플, 구움과자, 케이크 등 디저트를 판매합니다. 넓고 여유로운 공간과 통창 뷰를 갖추고 있어 조용하게 식사와 디저트를 즐기기 좋습니다.",감성적인; 넓은; 여유로운; 조용한; 편안한; 햇살맛집,가족; 데이트; 디저트; 모임; 브런치; 카페 투어,달달한; 담백한; 신선한; 진한,가족; 어린이 동반; 친구·지인,디저트; 브런치; 음료; 커피; 케이크; 크로플,구움과자; 소금빵; 크로플,수제바닐라빈 라떼; 화이트 아인슈페너,정보 없음
담양,담양밤부리,전남 담양군 담양읍 죽향문화로 403,126.98900641877084,35.333095847765854,http://place.map.kakao.com/487964502,"담양 밤부리는 죽녹원 근처에 위치한 대형 베이커리 및 브런치 카페입니다. 건강을 생각한 메뉴와 함께 아이들과 방문하기 좋으며, 야외 공간과 놀이기구도 갖추고 있습니다. 가격대가 합리적인 편이며, 커피는 원두에 따라 2~3배 비싼 재료를 고집한다고 합니다.",넓은; 넓은 정원; 여유로운; 이국적인; 자연친화적인; 전원주택,가족 나들이; 디저트; 모임; 브런치; 아이와 함께; 카페 투어,건강한; 달달한; 담백한; 부드러운; 신선한,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인,돈까스; 디저트; 베이커리; 브런치; 커피; 피자,곰돌이빵; 깨찰빵; 사랑의 밤부베어; 스모어쿠키,아메리카노; 죽염라떼; 판다라떼; 팬더아트라떼,주차 가능; 주차장 넓음
담양,1003디저트카페,전남 담양군 담양읍 메타프로방스4길 11,127.005441607888,35.3220945346833,http://place.map.kakao.com/1943524120,"담양 메타프로방스에 위치한 1003디저트카페는 넓고 쾌적하며 조용한 분위기를 자랑합니다. 다양한 음료와 계절 메뉴인 팥빙수, 여름철 망고 빙수 등을 즐길 수 있으며, 넓은 주차장을 갖추고 있어 방문이 편리합니다.",감성적인; 넓은; 아기자기한; 조용한; 쾌적한; 편안한,가족 나들이; 데이트; 드라이브; 디저트; 브런치; 카페 투어,고소한; 달달한; 새콤한; 신선한; 진한,가족; 연인; 친구·지인; 혼자,디저트; 브런치; 빙수; 샌드위치; 커피; 케이크,까눌레; 망고빙수; 크로플; 팥빙수; 휘낭시에,아메리카노,넓은 주차장
담양,담설,전남 담양군 담양읍 객사4길 38-6,126.98458114668,35.3233122794257,http://place.map.kakao.com/25520097,,,,,,,,,
담양,담순로153,전남 담양군 금성면 담순로 153,127.027577671061,35.3450926469323,http://place.map.kakao.com/1555817356,"담양에 위치한 담순로153은 깔끔하고 넓은 인테리어를 자랑하며, 맛있는 디저트와 음료를 즐길 수 있는 대형 카페입니다. 특히 반려 동물 동반 가능하며, 타로 상담도 가능한 특별한 경험을 선사합니다. 매장 앞에 넓은 주차 공간이 마련되어 있어 편리하게 방문할 수 있습니다.",깔끔한; 넓은; 자연친화적인; 정원뷰,가족 나들이; 데이트; 디저트; 반려동물 동반; 카페 투어,달달한; 신선한; 인기메뉴; 쫀득한,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인; 혼자,라떼; 베이커리; 에이드; 커피; 케이크,베이커리; 케이크,라떼; 아메리카노; 콩커피,가게 앞 주차장; 주차 가능
담양,우아한마카롱,전남 담양군 담양읍 중앙로 95,126.98199922058063,35.32174720440017,http://place.map.kakao.com/187722572,"담양에 위치한 '우아한마카롱'은 마카롱, 쿠키, 케이크 등 귀여운 디저트들을 판매하는 테이크아웃 전문점입니다. 특히 마카롱 박스와 케이크가 인기이며, 대나무를 활용한 독특한 디저트들도 맛볼 수 있습니다. 달콤하면서도 너무 달지 않은 디저트들은 방문객들의 만족도를 높입니다.",감성적인; 고급스러운; 귀여운; 아기자기한; 우아한; 클래식한,간식; 기념품; 디저트; 카페 투어; 후식,고소한; 달달한; 담백한; 산미 있는; 신선한; 진한,가족; 어린이 동반; 연인; 친구·지인,마카롱; 샌드위치; 아메리카노; 케이크; 쿠키; 크러플,대나무빵; 마카롱; 케이크,대나무라떼; 식혜,주차 불가
담양,앰퍼샌드,전남 담양군 담양읍 담주4길 40,126.98066055087786,35.322875469584474,http://place.map.kakao.com/1428272269,"담양 신상 대형 카페 앰퍼샌드는 담양 시장 건물 3층에 위치하며, 넓은 주차 공간과 다양한 디저트 및 음료 메뉴를 제공합니다. 내부 공간은 심플하고 차분하며, 담양천변 풍경을 즐길 수 있는 좌석과 야외 테라스도 갖추고 있습니다.",대형카페; 신상카페; 심플한; 차분한,데이트; 디저트; 카페 투어; 커피,고소한; 달달한; 진한,가족; 연인; 친구·지인,빵; 아인슈페너; 카페라떼; 케이크; 쿠키,빵; 쿠키,아인슈페너; 카페라떼,넓은 주차장; 주차 가능
